2277584,1069417,A,CARTAO DE CREDITO,12,2019-05-05 21:00:00,2020-05-05 21:00:00
2277585,1098061,D,BOLETO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2277588,1066731,D,BOLETO,12,2018-05-04 21:00:00,2019-05-04 21:00:00
2277595,1067971,D,BOLETO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2277597,1081395,D,BOLETO,12,2017-05-04 21:00:00,2017-12-09 22:00:00
2277599,1072044,D,BOLETO,12,2017-05-04 21:00:00,2017-05-17 21:00:00
2277601,1128411,D,CARTAO DE CREDITO,12,2019-05-06 21:00:00,2020-05-06 21:00:00
2277609,1097328,A,BOLETO,12,2017-05-04 21:00:00,2018-05-04 21:00:00
2277616,1141330,D,BOLETO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2277631,1131447,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2018-05-04 21:00:00
2277637,1084366,A,CARTAO DE CREDITO,12,2019-05-07 21:00:00,2020-05-07 21:00:00
2277644,1108942,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2277651,1108947,A,BOLETO,12,2018-05-05 21:00:00,2019-05-05 21:00:00
2277662,1108957,D,CARTAO DE CREDITO,12,2019-05-06 21:00:00,2020-05-06 21:00:00
2277671,1079655,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2277677,1090577,D,BOLETO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2277678,1090552,A,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2277680,1108966,D,CARTAO DE CREDITO,12,2019-05-07 21:00:00,2020-05-07 21:00:00
2277681,1080624,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2277683,1108968,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2277685,1108970,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2277686,1108972,D,CARTAO DE CREDITO,12,2019-05-07 21:00:00,2020-05-07 21:00:00
2277690,1108976,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2277695,1108977,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2277698,1087582,D,BOLETO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2277702,1108979,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2277711,1108987,A,CARTAO DE CREDITO,12,2018-05-06 21:00:00,2019-05-06 21:00:00
2277713,1104661,A,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2277716,1081837,D,CARTAO DE CREDITO,12,2019-05-07 21:00:00,2020-05-07 21:00:00
2277757,1128585,D,CARTAO DE CREDITO,12,2017-05-06 21:00:00,2017-05-06 21:00:00
2277764,1076254,D,CARTAO DE CREDITO,12,2017-05-07 21:00:00,2017-05-07 21:00:00
2277786,1102391,A,BOLETO,12,2017-05-07 21:00:00,2018-05-07 21:00:00
2277791,1071070,D,BOLETO,12,2017-05-07 21:00:00,2017-12-09 22:00:00
2277794,1109046,D,BOLETO,12,2017-05-07 21:00:00,2017-05-07 21:00:00
2277796,1129799,D,CARTAO DE CREDITO,12,2019-05-09 21:00:00,2020-05-09 21:00:00
2277801,1067190,D,CARTAO DE CREDITO,12,2019-05-09 21:00:00,2020-05-09 21:00:00
2277803,1090832,D,BOLETO,12,2017-05-07 21:00:00,2018-05-07 21:00:00
2277812,1135092,A,BOLETO,12,2018-05-08 21:00:00,2019-05-08 21:00:00
2277814,1069599,A,BOLETO,12,2017-05-07 21:00:00,2018-05-07 21:00:00
2277817,1092304,D,CARTAO DE CREDITO,12,2017-05-07 21:00:00,2017-12-09 22:00:00
2277825,1080866,A,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2018-05-08 21:00:00
2277851,1100652,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-08 21:00:00
2277859,1109079,A,BOLETO,12,2018-05-09 21:00:00,2019-05-09 21:00:00
2277869,1128234,D,CARTAO DE CREDITO,12,2019-05-10 21:00:00,2020-05-10 21:00:00
2277879,1073113,A,CARTAO DE CREDITO,12,2018-05-09 21:00:00,2019-05-09 21:00:00
2277882,1076140,D,CARTAO DE CREDITO,12,2019-05-10 21:00:00,2020-05-10 21:00:00
2277884,1065727,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2018-05-08 21:00:00
2277897,1097479,A,BOLETO,12,2017-05-09 21:00:00,2018-05-09 21:00:00
2277904,1135100,D,BOLETO,12,2017-05-09 21:00:00,2017-05-09 21:00:00
2277905,1130472,D,CARTAO DE CREDITO,12,2017-05-09 21:00:00,2017-12-09 22:00:00
2277910,1066567,D,BOLETO,12,2017-05-09 21:00:00,2017-12-09 22:00:00
